season,game_id,game_date,official_date,status,detailed_state,away_team,home_team,away_score,home_score,winner,home_win,away_probable_pitcher,home_probable_pitcher
2024,744978,2024-08-21T00:05:00Z,2024-08-20,Final,Final,Pittsburgh Pirates,Texas Rangers,4,0,Pittsburgh Pirates,0,Mitch Keller,Cody Bradford
2024,746349,2024-08-21T00:10:00Z,2024-08-20,Final,Final,Boston Red Sox,Houston Astros,6,5,Boston Red Sox,0,Nick Pivetta,Ronel Blanco
2024,746266,2024-08-21T00:10:00Z,2024-08-20,Final,Final,Los Angeles Angels,Kansas City Royals,9,5,Los Angeles Angels,0,Tyler Anderson,Cole Ragans
2024,745624,2024-08-21T01:40:00Z,2024-08-20,Final,Final,Tampa Bay Rays,Oakland Athletics,1,0,Tampa Bay Rays,0,Shane Baz,Joey Estes
2024,745374,2024-08-21T01:40:00Z,2024-08-20,Final,Final,Minnesota Twins,San Diego Padres,5,7,San Diego Padres,1,Bailey Ober,Martín Pérez
2024,745295,2024-08-21T01:45:00Z,2024-08-20,Final,Final,Chicago White Sox,San Francisco Giants,1,4,San Francisco Giants,1,Davis Martin,Robbie Ray
2024,746107,2024-08-21T02:10:00Z,2024-08-20,Final,Final,Seattle Mariners,Los Angeles Dodgers,3,6,Los Angeles Dodgers,1,Bryce Miller,Walker Buehler
2024,745781,2024-08-21T17:10:00Z,2024-08-21,Final,Final,Baltimore Orioles,New York Mets,3,4,New York Mets,1,Cole Irvin,Sean Manaea
2024,746350,2024-08-21T18:10:00Z,2024-08-21,Final,Final,Boston Red Sox,Houston Astros,4,1,Boston Red Sox,0,Cooper Criswell,Justin Verlander
2024,744973,2024-08-21T18:35:00Z,2024-08-21,Final,Final,Pittsburgh Pirates,Texas Rangers,0,1,Texas Rangers,1,Domingo Germán,Andrew Heaney
2024,745297,2024-08-21T19:45:00Z,2024-08-21,Final,Final,Chicago White Sox,San Francisco Giants,6,2,Chicago White Sox,0,Garrett Crochet,Logan Webb
2024,745375,2024-08-21T22:40:00Z,2024-08-21,Final,Final,Minnesota Twins,San Diego Padres,11,4,Minnesota Twins,0,Simeon Woods Richardson,Matt Waldron
2024,746028,2024-08-21T22:40:00Z,2024-08-21,Final,Final,Arizona Diamondbacks,Miami Marlins,10,8,Arizona Diamondbacks,0,Jordan Montgomery,Roddery Muñoz
2024,744812,2024-08-21T22:45:00Z,2024-08-21,Final,Final,Colorado Rockies,Washington Nationals,1,6,Washington Nationals,1,Tanner Gordon,Mitchell Parker
2024,745704,2024-08-21T23:05:00Z,2024-08-21,Final,Final,Cleveland Guardians,New York Yankees,1,8,New York Yankees,1,Joey Cantillo,Nestor Cortes
2024,744893,2024-08-21T23:07:00Z,2024-08-21,Final,Final,Cincinnati Reds,Toronto Blue Jays,11,7,Cincinnati Reds,0,Nick Martinez,Yariel Rodríguez
2024,747084,2024-08-21T23:20:00Z,2024-08-21,Final,Final,Philadelphia Phillies,Atlanta Braves,3,2,Philadelphia Phillies,0,Aaron Nola,Max Fried
2024,745138,2024-08-21T23:45:00Z,2024-08-21,Final,Final,Milwaukee Brewers,St. Louis Cardinals,6,10,St. Louis Cardinals,1,Tobias Myers,Kyle Gibson
2024,746837,2024-08-22T00:05:00Z,2024-08-21,Final,Final,Detroit Tigers,Chicago Cubs,8,2,Detroit Tigers,0,Beau Brieske,Jameson Taillon
2024,746267,2024-08-22T00:10:00Z,2024-08-21,Final,Final,Los Angeles Angels,Kansas City Royals,0,3,Kansas City Royals,1,Johnny Cueto,Michael Lorenzen
2024,745622,2024-08-22T01:40:00Z,2024-08-21,Final,Final,Tampa Bay Rays,Oakland Athletics,4,2,Tampa Bay Rays,0,Ryan Pepiot,Mitch Spence
2024,746110,2024-08-22T02:10:00Z,2024-08-21,Final,Final,Seattle Mariners,Los Angeles Dodgers,4,8,Los Angeles Dodgers,1,Logan Gilbert,Jack Flaherty
2024,744815,2024-08-22T17:05:00Z,2024-08-22,Final,Final,Colorado Rockies,Washington Nationals,3,8,Washington Nationals,1,Cal Quantrill,Patrick Corbin
2024,745705,2024-08-22T17:05:00Z,2024-08-22,Final,Final,Cleveland Guardians,New York Yankees,0,6,New York Yankees,1,Gavin Williams,Gerrit Cole
2024,745137,2024-08-22T18:15:00Z,2024-08-22,Final,Final,Milwaukee Brewers,St. Louis Cardinals,0,3,St. Louis Cardinals,1,Freddy Peralta,Miles Mikolas
2024,746836,2024-08-22T18:20:00Z,2024-08-22,Final,Final,Detroit Tigers,Chicago Cubs,2,10,Chicago Cubs,1,Tyler Holton,Justin Steele
2024,745623,2024-08-22T19:37:00Z,2024-08-22,Final,Final,Tampa Bay Rays,Oakland Athletics,1,3,Oakland Athletics,1,Jeffrey Springs,Osvaldo Bido
2024,745465,2024-08-22T22:40:00Z,2024-08-22,Final,Final,Cincinnati Reds,Pittsburgh Pirates,0,7,Pittsburgh Pirates,1,Nick Lodolo,Paul Skenes
2024,744894,2024-08-22T23:07:00Z,2024-08-22,Final,Final,Los Angeles Angels,Toronto Blue Jays,3,5,Toronto Blue Jays,1,Brock Burke,Ryan Burr
2024,746998,2024-08-22T23:08:00Z,2024-08-22,Final,Final,Houston Astros,Baltimore Orioles,6,0,Houston Astros,0,Spencer Arrighetti,Corbin Burnes
2024,747082,2024-08-22T23:08:00Z,2024-08-22,Final,Final,Philadelphia Phillies,Atlanta Braves,2,3,Atlanta Braves,1,Cristopher Sánchez,Spencer Schwellenbach
2024,745379,2024-08-23T01:40:00Z,2024-08-22,Final,Final,New York Mets,San Diego Padres,8,3,New York Mets,0,Luis Severino,Dylan Cease
2024,745460,2024-08-23T22:40:00Z,2024-08-23,Final,Final,Cincinnati Reds,Pittsburgh Pirates,5,6,Pittsburgh Pirates,1,Buck Farmer,Bailey Falter
2024,746995,2024-08-23T23:05:00Z,2024-08-23,Final,Final,Houston Astros,Baltimore Orioles,5,7,Baltimore Orioles,1,Hunter Brown,Cade Povich
2024,745702,2024-08-23T23:05:00Z,2024-08-23,Final,Final,Colorado Rockies,New York Yankees,0,3,New York Yankees,1,Kyle Freeland,Carlos Rodón
2024,744889,2024-08-23T23:07:00Z,2024-08-23,Final,Final,Los Angeles Angels,Toronto Blue Jays,4,5,Toronto Blue Jays,1,Jack Kochanowicz,Chris Bassitt
2024,746920,2024-08-23T23:10:00Z,2024-08-23,Final,Final,Arizona Diamondbacks,Boston Red Sox,12,2,Arizona Diamondbacks,0,Ryne Nelson,Brayan Bello
2024,746597,2024-08-23T23:10:00Z,2024-08-23,Final,Final,Texas Rangers,Cleveland Guardians,5,3,Texas Rangers,0,Nathan Eovaldi,Tanner Bibee
2024,746024,2024-08-23T23:10:00Z,2024-08-23,Final,Final,Chicago Cubs,Miami Marlins,6,3,Chicago Cubs,0,Kyle Hendricks,Max Meyer
2024,747080,2024-08-23T23:20:00Z,2024-08-23,Final,Final,Washington Nationals,Atlanta Braves,2,3,Atlanta Braves,1,MacKenzie Gore,Chris Sale
2024,745870,2024-08-24T00:10:00Z,2024-08-23,Final,Final,St. Louis Cardinals,Minnesota Twins,6,1,St. Louis Cardinals,0,Andre Pallante,David Festa
2024,746268,2024-08-24T00:10:00Z,2024-08-23,Final,Final,Philadelphia Phillies,Kansas City Royals,4,7,Kansas City Royals,1,Taijuan Walker,Michael Wacha
2024,746758,2024-08-24T00:10:00Z,2024-08-23,Final,Final,Detroit Tigers,Chicago White Sox,5,2,Detroit Tigers,0,Keider Montero,Chris Flexen
2024,745378,2024-08-24T01:40:00Z,2024-08-23,Final,Final,New York Mets,San Diego Padres,0,7,San Diego Padres,1,Paul Blackburn,Joe Musgrove
2024,745625,2024-08-24T01:40:00Z,2024-08-23,Final,Final,Milwaukee Brewers,Oakland Athletics,11,3,Milwaukee Brewers,0,Aaron Civale,JP Sears
2024,745217,2024-08-24T02:10:00Z,2024-08-23,Final,Final,San Francisco Giants,Seattle Mariners,5,6,Seattle Mariners,1,Hayden Birdsong,Luis Castillo
2024,746111,2024-08-24T02:10:00Z,2024-08-23,Final,Final,Tampa Bay Rays,Los Angeles Dodgers,3,7,Los Angeles Dodgers,1,Tyler Alexander,Bobby Miller
2024,745703,2024-08-24T18:05:00Z,2024-08-24,Final,Final,Colorado Rockies,New York Yankees,9,2,Colorado Rockies,0,Bradley Blalock,Will Warren
2024,744890,2024-08-24T19:07:00Z,2024-08-24,Final,Final,Los Angeles Angels,Toronto Blue Jays,1,3,Toronto Blue Jays,1,Carson Fulmer,Bowden Francis
2024,746996,2024-08-24T20:05:00Z,2024-08-24,Final,Final,Houston Astros,Baltimore Orioles,2,3,Baltimore Orioles,1,Framber Valdez,Albert Suárez
2024,745617,2024-08-24T20:07:00Z,2024-08-24,Final,Final,Milwaukee Brewers,Oakland Athletics,9,5,Milwaukee Brewers,0,Colin Rea,Joe Boyle
2024,746917,2024-08-24T20:10:00Z,2024-08-24,Final,Final,Arizona Diamondbacks,Boston Red Sox,4,1,Arizona Diamondbacks,0,Zac Gallen,Kutter Crawford
2024,745218,2024-08-24T20:10:00Z,2024-08-24,Final,Final,San Francisco Giants,Seattle Mariners,4,3,San Francisco Giants,0,Blake Snell,George Kirby
2024,746022,2024-08-24T20:10:00Z,2024-08-24,Final,Final,Chicago Cubs,Miami Marlins,14,2,Chicago Cubs,0,Shota Imanaga,Valente Bellozo
2024,745457,2024-08-24T22:40:00Z,2024-08-24,Final,Final,Cincinnati Reds,Pittsburgh Pirates,10,2,Cincinnati Reds,0,Julian Aguiar,Jake Woodford
2024,746599,2024-08-24T23:10:00Z,2024-08-24,Final,Final,Texas Rangers,Cleveland Guardians,5,13,Cleveland Guardians,1,Jon Gray,Ben Lively
2024,745868,2024-08-24T23:10:00Z,2024-08-24,Final,Final,St. Louis Cardinals,Minnesota Twins,0,6,Minnesota Twins,1,Sonny Gray,Pablo López
2024,746271,2024-08-24T23:10:00Z,2024-08-24,Final,Final,Philadelphia Phillies,Kansas City Royals,11,2,Philadelphia Phillies,0,Ranger Suarez,Brady Singer
2024,746756,2024-08-24T23:10:00Z,2024-08-24,Final,Final,Detroit Tigers,Chicago White Sox,13,4,Detroit Tigers,0,Tarik Skubal,Ky Bush
2024,747077,2024-08-24T23:20:00Z,2024-08-24,Final,Final,Washington Nationals,Atlanta Braves,2,4,Atlanta Braves,1,Jake Irvin,Charlie Morton
2024,745377,2024-08-25T00:40:00Z,2024-08-24,Final,Final,New York Mets,San Diego Padres,7,1,New York Mets,0,David Peterson,Michael King
2024,746108,2024-08-25T01:10:00Z,2024-08-24,Final,Final,Tampa Bay Rays,Los Angeles Dodgers,9,8,Tampa Bay Rays,0,Taj Bradley,Clayton Kershaw
2024,747078,2024-08-25T16:05:00Z,2024-08-25,Final,Final,Washington Nationals,Atlanta Braves,5,1,Washington Nationals,0,DJ Herz,Reynaldo López
2024,746918,2024-08-25T17:35:00Z,2024-08-25,Final,Final,Arizona Diamondbacks,Boston Red Sox,7,5,Arizona Diamondbacks,0,Merrill Kelly,Tanner Houck
2024,745459,2024-08-25T17:35:00Z,2024-08-25,Final,Final,Cincinnati Reds,Pittsburgh Pirates,3,4,Pittsburgh Pirates,1,Nick Martinez,Luis Ortiz
2024,745706,2024-08-25T17:35:00Z,2024-08-25,Final,Final,Colorado Rockies,New York Yankees,3,10,New York Yankees,1,Austin Gomber,Marcus Stroman
2024,744892,2024-08-25T17:37:00Z,2024-08-25,Final,Final,Los Angeles Angels,Toronto Blue Jays,2,8,Toronto Blue Jays,1,Tyler Anderson,Kevin Gausman
2024,746595,2024-08-25T17:40:00Z,2024-08-25,Final,Final,Texas Rangers,Cleveland Guardians,2,4,Cleveland Guardians,1,Cody Bradford,Matthew Boyd
2024,746023,2024-08-25T17:40:00Z,2024-08-25,Final,Final,Chicago Cubs,Miami Marlins,2,7,Miami Marlins,1,Javier Assad,Adam Oller
2024,745863,2024-08-25T18:10:00Z,2024-08-25,Final,Final,St. Louis Cardinals,Minnesota Twins,3,2,St. Louis Cardinals,0,Erick Fedde,Zebby Matthews
2024,746263,2024-08-25T18:10:00Z,2024-08-25,Final,Final,Philadelphia Phillies,Kansas City Royals,11,3,Philadelphia Phillies,0,Kolby Allard,Seth Lugo
2024,746754,2024-08-25T18:10:00Z,2024-08-25,Final,Final,Detroit Tigers,Chicago White Sox,9,4,Detroit Tigers,0,Beau Brieske,Jonathan Cannon
2024,745618,2024-08-25T20:07:00Z,2024-08-25,Final,Final,Milwaukee Brewers,Oakland Athletics,3,4,Oakland Athletics,1,Frankie Montas,Joey Estes
2024,745376,2024-08-25T20:10:00Z,2024-08-25,Final,Final,New York Mets,San Diego Padres,2,3,San Diego Padres,1,Jose Quintana,Martín Pérez
2024,745212,2024-08-25T20:10:00Z,2024-08-25,Final,Final,San Francisco Giants,Seattle Mariners,3,4,Seattle Mariners,1,Robbie Ray,Bryan Woo
2024,746106,2024-08-25T20:10:00Z,2024-08-25,Final,Final,Tampa Bay Rays,Los Angeles Dodgers,1,3,Los Angeles Dodgers,1,Jacob Lopez,Gavin Stone
2024,746994,2024-08-25T23:10:00Z,2024-08-25,Final,Final,Houston Astros,Baltimore Orioles,6,3,Houston Astros,0,Yusei Kikuchi,Dean Kremer
2024,746628,2024-08-26T17:10:00Z,2024-08-26,Final,Final,Kansas City Royals,Cleveland Guardians,4,3,Kansas City Royals,0,Cole Ragans,Nick Sandlin
2024,746596,2024-08-26T22:40:00Z,2024-08-26,Final,Final,Kansas City Royals,Cleveland Guardians,9,4,Kansas City Royals,0,Alec Marsh,Logan Allen
2024,746942,2024-08-26T18:05:00Z,2024-06-26,Final,Final,Toronto Blue Jays,Boston Red Sox,4,1,Toronto Blue Jays,0,Ryan Burr,Nick Pivetta
2024,745458,2024-08-26T22:40:00Z,2024-08-26,Final,Final,Chicago Cubs,Pittsburgh Pirates,18,8,Chicago Cubs,0,Jameson Taillon,Mitch Keller
2024,745538,2024-08-26T22:40:00Z,2024-08-26,Final,Final,Houston Astros,Philadelphia Phillies,2,3,Philadelphia Phillies,1,Ronel Blanco,Zack Wheeler
2024,744813,2024-08-26T22:45:00Z,2024-08-26,Final,Final,New York Yankees,Washington Nationals,5,2,New York Yankees,0,Nestor Cortes,Mitchell Parker
2024,746915,2024-08-26T23:10:00Z,2024-08-26,Final,Final,Toronto Blue Jays,Boston Red Sox,7,3,Toronto Blue Jays,0,José Berríos,Zack Kelly
2024,745865,2024-08-26T23:40:00Z,2024-08-26,Final,Final,Atlanta Braves,Minnesota Twins,10,6,Atlanta Braves,0,Max Fried,Bailey Ober
2024,745133,2024-08-26T23:45:00Z,2024-08-26,Final,Final,San Diego Padres,St. Louis Cardinals,7,4,San Diego Padres,0,Randy Vásquez,Kyle Gibson
2024,746753,2024-08-27T00:10:00Z,2024-08-26,Final,Final,Detroit Tigers,Chicago White Sox,6,3,Detroit Tigers,0,Ty Madden,Davis Martin
2024,746513,2024-08-27T00:40:00Z,2024-08-26,Final,Final,Miami Marlins,Colorado Rockies,2,3,Colorado Rockies,1,Edward Cabrera,Ryan Feltner
2024,745215,2024-08-27T01:40:00Z,2024-08-26,Final,Final,Tampa Bay Rays,Seattle Mariners,1,5,Seattle Mariners,1,Ryan Pepiot,Bryce Miller
2024,746429,2024-08-27T22:40:00Z,2024-08-27,Final,Final,Los Angeles Angels,Detroit Tigers,2,6,Detroit Tigers,1,Johnny Cueto,Brant Hurter
2024,746594,2024-08-27T22:40:00Z,2024-08-27,Final,Final,Kansas City Royals,Cleveland Guardians,6,1,Kansas City Royals,0,Michael Lorenzen,Gavin Williams
2024,746671,2024-08-27T22:40:00Z,2024-08-27,Final,Final,Oakland Athletics,Cincinnati Reds,5,4,Oakland Athletics,0,Mitch Spence,Jakob Junis
2024,745461,2024-08-27T22:40:00Z,2024-08-27,Final,Final,Chicago Cubs,Pittsburgh Pirates,9,5,Chicago Cubs,0,Justin Steele,Jared Jones
2024,745540,2024-08-27T22:40:00Z,2024-08-27,Final,Final,Houston Astros,Philadelphia Phillies,0,5,Philadelphia Phillies,1,Justin Verlander,Aaron Nola
2024,744811,2024-08-27T22:45:00Z,2024-08-27,Final,Final,New York Yankees,Washington Nationals,2,4,Washington Nationals,1,Gerrit Cole,Patrick Corbin
2024,746916,2024-08-27T23:10:00Z,2024-08-27,Final,Final,Toronto Blue Jays,Boston Red Sox,3,6,Boston Red Sox,1,Yariel Rodríguez,Cooper Criswell
2024,745864,2024-08-27T23:40:00Z,2024-08-27,Final,Final,Atlanta Braves,Minnesota Twins,8,6,Atlanta Braves,0,Spencer Schwellenbach,Simeon Woods Richardson
2024,745132,2024-08-27T23:45:00Z,2024-08-27,Final,Final,San Diego Padres,St. Louis Cardinals,7,5,San Diego Padres,0,Dylan Cease,Miles Mikolas
2024,746755,2024-08-28T00:10:00Z,2024-08-27,Final,Final,Texas Rangers,Chicago White Sox,3,1,Texas Rangers,0,Andrew Heaney,Chris Flexen
2024,745946,2024-08-28T00:10:00Z,2024-08-27,Final,Final,San Francisco Giants,Milwaukee Brewers,5,4,San Francisco Giants,0,Logan Webb,Tobias Myers
2024,746510,2024-08-28T00:40:00Z,2024-08-27,Final,Final,Miami Marlins,Colorado Rockies,9,8,Miami Marlins,0,Roddery Muñoz,Cal Quantrill
2024,747162,2024-08-28T01:40:00Z,2024-08-27,Final,Final,New York Mets,Arizona Diamondbacks,8,3,New York Mets,0,Sean Manaea,Brandon Pfaadt
2024,745213,2024-08-28T01:40:00Z,2024-08-27,Final,Final,Tampa Bay Rays,Seattle Mariners,3,2,Tampa Bay Rays,0,Jeffrey Springs,Logan Gilbert
2024,746105,2024-08-28T02:10:00Z,2024-08-27,Final,Final,Baltimore Orioles,Los Angeles Dodgers,3,2,Baltimore Orioles,0,Cole Irvin,Jack Flaherty
2024,745452,2024-08-28T16:35:00Z,2024-08-28,Final,Final,Chicago Cubs,Pittsburgh Pirates,14,10,Chicago Cubs,0,Kyle Hendricks,Paul Skenes
2024,746589,2024-08-28T17:10:00Z,2024-08-28,Final,Final,Kansas City Royals,Cleveland Guardians,5,7,Cleveland Guardians,1,Michael Wacha,Tanner Bibee
2024,745541,2024-08-28T20:05:00Z,2024-08-28,Final,Final,Houston Astros,Philadelphia Phillies,10,0,Houston Astros,0,Spencer Arrighetti,Taijuan Walker
2024,745211,2024-08-28T20:10:00Z,2024-08-28,Final,Final,Tampa Bay Rays,Seattle Mariners,2,6,Seattle Mariners,1,Drew Rasmussen,Luis Castillo
2024,746755,2024-08-28T21:10:00Z,2024-08-27,Final,Final,Texas Rangers,Chicago White Sox,3,1,Texas Rangers,0,Andrew Heaney,Chris Flexen
2024,746430,2024-08-28T22:40:00Z,2024-08-28,Final,Final,Los Angeles Angels,Detroit Tigers,2,3,Detroit Tigers,1,Griffin Canning,Mason Englert
2024,746672,2024-08-28T22:40:00Z,2024-08-28,Final,Final,Oakland Athletics,Cincinnati Reds,9,6,Oakland Athletics,0,Osvaldo Bido,Fernando Cruz
2024,744809,2024-08-28T22:45:00Z,2024-08-28,Final,Final,New York Yankees,Washington Nationals,2,5,Washington Nationals,1,Carlos Rodón,MacKenzie Gore
2024,746913,2024-08-28T23:10:00Z,2024-08-28,Final,Final,Toronto Blue Jays,Boston Red Sox,0,3,Boston Red Sox,1,Chris Bassitt,Brayan Bello
2024,745866,2024-08-28T23:40:00Z,2024-08-28,Final,Final,Atlanta Braves,Minnesota Twins,5,1,Atlanta Braves,0,Chris Sale,David Festa
2024,745134,2024-08-28T23:45:00Z,2024-08-28,Final,Final,San Diego Padres,St. Louis Cardinals,3,4,St. Louis Cardinals,1,Joe Musgrove,Andre Pallante
2024,746752,2024-08-29T00:10:00Z,2024-08-28,Final,Final,Texas Rangers,Chicago White Sox,4,3,Texas Rangers,0,Jack Leiter,Matt Foster
2024,745943,2024-08-29T00:10:00Z,2024-08-28,Final,Final,San Francisco Giants,Milwaukee Brewers,3,5,Milwaukee Brewers,1,Kyle Harrison,Freddy Peralta
2024,746512,2024-08-29T00:40:00Z,2024-08-28,Final,Final,Miami Marlins,Colorado Rockies,2,8,Colorado Rockies,1,Max Meyer,Kyle Freeland
2024,747161,2024-08-29T01:40:00Z,2024-08-28,Final,Final,New York Mets,Arizona Diamondbacks,5,8,Arizona Diamondbacks,1,Luis Severino,Eduardo Rodriguez
2024,746103,2024-08-29T02:10:00Z,2024-08-28,Final,Final,Baltimore Orioles,Los Angeles Dodgers,4,6,Los Angeles Dodgers,1,Corbin Burnes,Walker Buehler
2024,746432,2024-08-29T17:10:00Z,2024-08-29,Final,Final,Los Angeles Angels,Detroit Tigers,3,0,Los Angeles Angels,0,Jack Kochanowicz,Keider Montero
2024,746748,2024-08-29T18:10:00Z,2024-08-29,Final,Final,Texas Rangers,Chicago White Sox,2,1,Texas Rangers,0,Nathan Eovaldi,Nick Nastrini
2024,745945,2024-08-29T18:10:00Z,2024-08-29,Final,Final,San Francisco Giants,Milwaukee Brewers,0,6,Milwaukee Brewers,1,Hayden Birdsong,Aaron Civale
2024,745135,2024-08-29T18:15:00Z,2024-08-29,Final,Final,San Diego Padres,St. Louis Cardinals,1,4,St. Louis Cardinals,1,Michael King,Sonny Gray
2024,746514,2024-08-29T19:10:00Z,2024-08-29,Final,Final,Miami Marlins,Colorado Rockies,12,8,Miami Marlins,0,Valente Bellozo,Bradley Blalock
2024,747159,2024-08-29T19:40:00Z,2024-08-29,Final,Final,New York Mets,Arizona Diamondbacks,3,2,New York Mets,0,David Peterson,Ryne Nelson
2024,746670,2024-08-29T21:10:00Z,2024-08-29,Final,Final,Oakland Athletics,Cincinnati Reds,9,10,Cincinnati Reds,1,J.T. Ginn,Julian Aguiar
2024,745531,2024-08-29T22:40:00Z,2024-08-29,Final,Final,Atlanta Braves,Philadelphia Phillies,4,5,Philadelphia Phillies,1,Charlie Morton,Cristopher Sánchez
2024,746914,2024-08-29T23:10:00Z,2024-08-29,Final,Final,Toronto Blue Jays,Boston Red Sox,2,0,Toronto Blue Jays,0,Bowden Francis,Kutter Crawford
2024,746352,2024-08-30T00:10:00Z,2024-08-29,Final,Final,Kansas City Royals,Houston Astros,3,6,Houston Astros,1,Brady Singer,Hunter Brown
2024,746102,2024-08-30T02:10:00Z,2024-08-29,Final,Final,Baltimore Orioles,Los Angeles Dodgers,3,6,Los Angeles Dodgers,1,Cade Povich,Bobby Miller
2024,746730,2024-08-30T16:40:00Z,2024-08-30,Final,Final,Milwaukee Brewers,Cincinnati Reds,5,4,Milwaukee Brewers,0,Colin Rea,Nick Martinez
2024,746665,2024-08-30T22:40:00Z,2024-08-30,Final,Final,Milwaukee Brewers,Cincinnati Reds,14,0,Milwaukee Brewers,0,DL Hall,Rhett Lowder
2024,746433,2024-08-30T22:40:00Z,2024-08-30,Final,Final,Boston Red Sox,Detroit Tigers,7,5,Boston Red Sox,0,Tanner Houck,Casey Mize
2024,745533,2024-08-30T22:40:00Z,2024-08-30,Final,Final,Atlanta Braves,Philadelphia Phillies,7,2,Atlanta Braves,0,Reynaldo López,Ranger Suarez
2024,744810,2024-08-30T22:45:00Z,2024-08-30,Final,Final,Chicago Cubs,Washington Nationals,7,6,Chicago Cubs,0,Shota Imanaga,Jake Irvin
2024,745052,2024-08-30T22:50:00Z,2024-08-30,Final,Final,San Diego Padres,Tampa Bay Rays,13,5,San Diego Padres,0,Martín Pérez,Taj Bradley
2024,745700,2024-08-30T23:05:00Z,2024-08-30,Final,Final,St. Louis Cardinals,New York Yankees,3,6,New York Yankees,1,Erick Fedde,Marcus Stroman
2024,746593,2024-08-30T23:10:00Z,2024-08-30,Final,Final,Pittsburgh Pirates,Cleveland Guardians,8,10,Cleveland Guardians,1,Bailey Falter,Ben Lively
2024,744969,2024-08-31T00:05:00Z,2024-08-30,Final,Final,Oakland Athletics,Texas Rangers,9,2,Oakland Athletics,0,JP Sears,Jon Gray
2024,746353,2024-08-31T00:10:00Z,2024-08-30,Final,Final,Kansas City Royals,Houston Astros,2,3,Houston Astros,1,Seth Lugo,Framber Valdez
2024,745862,2024-08-31T00:10:00Z,2024-08-30,Final,Final,Toronto Blue Jays,Minnesota Twins,0,2,Minnesota Twins,1,Kevin Gausman,Pablo López
2024,746749,2024-08-31T00:10:00Z,2024-08-30,Final,Final,New York Mets,Chicago White Sox,5,1,New York Mets,0,Tylor Megill,Jonathan Cannon
2024,746511,2024-08-31T00:40:00Z,2024-08-30,Final,Final,Baltimore Orioles,Colorado Rockies,5,3,Baltimore Orioles,0,Albert Suárez,Austin Gomber
2024,746184,2024-08-31T01:38:00Z,2024-08-30,Final,Final,Seattle Mariners,Los Angeles Angels,9,5,Seattle Mariners,0,George Kirby,Sam Aldegheri
2024,747156,2024-08-31T01:40:00Z,2024-08-30,Final,Final,Los Angeles Dodgers,Arizona Diamondbacks,10,9,Los Angeles Dodgers,0,Clayton Kershaw,Zac Gallen
2024,745299,2024-08-31T02:15:00Z,2024-08-30,Final,Final,Miami Marlins,San Francisco Giants,1,3,San Francisco Giants,1,Adam Oller,Blake Snell
2024,745699,2024-08-31T17:05:00Z,2024-08-31,Final,Final,St. Louis Cardinals,New York Yankees,6,5,St. Louis Cardinals,0,Kyle Gibson,Will Warren
2024,744808,2024-08-31T20:05:00Z,2024-08-31,Final,Final,Chicago Cubs,Washington Nationals,5,3,Chicago Cubs,0,Javier Assad,DJ Herz
2024,745050,2024-08-31T20:10:00Z,2024-08-31,Final,Final,San Diego Padres,Tampa Bay Rays,4,11,Tampa Bay Rays,1,Randy Vásquez,Shane Baz
2024,746424,2024-08-31T22:10:00Z,2024-08-31,Final,Final,Boston Red Sox,Detroit Tigers,1,2,Detroit Tigers,1,Nick Pivetta,Tarik Skubal
2024,746590,2024-08-31T22:10:00Z,2024-08-31,Final,Final,Pittsburgh Pirates,Cleveland Guardians,3,0,Pittsburgh Pirates,0,Luis Ortiz,Matthew Boyd
2024,744971,2024-08-31T23:05:00Z,2024-08-31,Final,Final,Oakland Athletics,Texas Rangers,2,3,Texas Rangers,1,Joey Estes,Cody Bradford
2024,746348,2024-08-31T23:10:00Z,2024-08-31,Final,Final,Kansas City Royals,Houston Astros,2,5,Houston Astros,1,Cole Ragans,Yusei Kikuchi
2024,745859,2024-08-31T23:10:00Z,2024-08-31,Final,Final,Toronto Blue Jays,Minnesota Twins,15,0,Toronto Blue Jays,0,José Berríos,Zebby Matthews
2024,746751,2024-08-31T23:10:00Z,2024-08-31,Final,Final,New York Mets,Chicago White Sox,5,3,New York Mets,0,Jose Quintana,Davis Martin
2024,745532,2024-08-31T23:15:00Z,2024-08-31,Final,Final,Atlanta Braves,Philadelphia Phillies,0,3,Philadelphia Phillies,1,Max Fried,Zack Wheeler
2024,746667,2024-08-31T23:15:00Z,2024-08-31,Final,Final,Milwaukee Brewers,Cincinnati Reds,5,4,Milwaukee Brewers,0,Frankie Montas,Fernando Cruz
2024,746507,2024-09-01T00:10:00Z,2024-08-31,Final,Final,Baltimore Orioles,Colorado Rockies,5,7,Colorado Rockies,1,Dean Kremer,Ryan Feltner
2024,747158,2024-09-01T00:10:00Z,2024-08-31,Final,Final,Los Angeles Dodgers,Arizona Diamondbacks,8,6,Los Angeles Dodgers,0,Gavin Stone,Merrill Kelly
2024,745296,2024-09-01T01:05:00Z,2024-08-31,Final,Final,Miami Marlins,San Francisco Giants,4,3,Miami Marlins,0,Edward Cabrera,Mason Black
2024,746182,2024-09-01T01:38:00Z,2024-08-31,Final,Final,Seattle Mariners,Los Angeles Angels,4,5,Los Angeles Angels,1,Bryan Woo,Tyler Anderson
2024,746669,2024-09-01T16:10:00Z,2024-09-01,Final,Final,Milwaukee Brewers,Cincinnati Reds,3,4,Cincinnati Reds,1,Tobias Myers,Brandon Williamson
2024,744806,2024-09-01T17:35:00Z,2024-09-01,Final,Final,Chicago Cubs,Washington Nationals,14,1,Chicago Cubs,0,Jordan Wicks,Mitchell Parker
